kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,associatedReferences,recordedBy,individualCount,occurrenceStatus,eventDate,countryCode,locality,municipality,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918570,"Находище: Чудните мостове. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-17T00:00:00Z,BG,"Zabardo, Smolyan, Bulgaria",Орехово,41.819979,24.582686,WGS84,Clethrionomys glareolus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918572,"Находище: Чудните мостове. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB Skuratowics et al.,1,present,1977-06-17T00:00:00Z,BG,"Zabardo, Smolyan, Bulgaria",Орехово,41.819979,24.582686,WGS84,Neomys fodiens,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918573,"Находище: Чудните мостове. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-17T00:00:00Z,BG,"Zabardo, Smolyan, Bulgaria",Орехово,41.819979,24.582686,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915694,"Находище: Бачково. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-18T00:00:00Z,BG,"Bachkovo, Plovdiv, Bulgaria",Бачково,41.944531,24.85714,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915651,"Находище: Банско. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-23T00:00:00Z,BG,"Bansko, Blagoevgrad, Bulgaria",Банско,41.81945,23.472777,WGS84,Dryomys nitedula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:920259,"Находище: Места. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-24T00:00:00Z,BG,"Mesta, Blagoevgrad, Bulgaria",Филипово,41.764438,23.67559,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916639,"Находище: Гостун. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-25T00:00:00Z,BG,"Gostun, Blagoevgrad, Bulgaria",Гостун,41.795714,23.69029,WGS84,Apodemus epimelas,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916638,"Находище: Гостун. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-25T00:00:00Z,BG,"Gostun, Blagoevgrad, Bulgaria",Гостун,41.795714,23.69029,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915652,"Находище: Банско. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-06-26T00:00:00Z,BG,"Bansko, Blagoevgrad, Bulgaria",Банско,41.81945,23.472777,WGS84,Microtus subterraneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919978,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Spermophilus citellus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919980,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Microtus arvalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919967,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Erinaceus roumanicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919973,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Rattus rattus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919971,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Sciurus vulgaris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919974,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Mustela nivalis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919970,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Apodemus sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919976,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Crocidura sp.,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919979,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Arvicola terrestris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919977,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Rattus norvegicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919968,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Lepus europaeus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919975,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Sorex araneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919972,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Glis glis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:919969,"Находище: Стеврек. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-07-01T00:00:00Z,BG,"Stevrek, Targovishte, Bulgaria",Стеврек,42.997897,26.152542,WGS84,Talpa europaea,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:915999,"Находище: Хасковски минерални бани. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-07-03T00:00:00Z,BG,"Mineralni bani, Haskovo, Bulgaria",Брястово,41.938295,25.349503,WGS84,Apodemus sylvaticus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916000,"Находище: Хасковски минерални бани. Датата е приблизителна: 1977. Източник: Skuratowics et al., 1982",Nedko Nedyalkov | BSPB NA,1,present,1977-07-03T00:00:00Z,BG,"Mineralni bani, Haskovo, Bulgaria",Брястово,41.938295,25.349503,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918027,"Находище: Попина лъка. Датата е приблизителна: 1972-80. Източник: Vohralik, 1985",Nedko Nedyalkov | BSPB Vohralik,1,present,1977-07-19T00:00:00Z,BG,"Bozhdovo, Blagoevgrad, Bulgaria",Лиляново,41.671255,23.393334,WGS84,Sorex araneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918030,"Находище: Попина лъка. Датата е приблизителна: 1972-80. Източник: Vohralik, 1985",Nedko Nedyalkov | BSPB Vohralik,1,present,1977-07-19T00:00:00Z,BG,"Bozhdovo, Blagoevgrad, Bulgaria",Лиляново,41.671255,23.393334,WGS84,Crocidura leucodon,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918028,"Находище: Попина лъка. Датата е приблизителна: 1972-80. Източник: Vohralik, 1985",Nedko Nedyalkov | BSPB Vohralik,1,present,1977-07-19T00:00:00Z,BG,"Bozhdovo, Blagoevgrad, Bulgaria",Лиляново,41.671255,23.393334,WGS84,Microtus subterraneus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:918029,"Находище: Попина лъка. Датата е приблизителна: 1972-80. Източник: Vohralik, 1985",Nedko Nedyalkov | BSPB Vohralik,1,present,1977-07-19T00:00:00Z,BG,"Bozhdovo, Blagoevgrad, Bulgaria",Лиляново,41.671255,23.393334,WGS84,Apodemus flavicollis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:916844,"Находище: Маркови кладенци. Източник: Боев, 1980",Nedko Nedyalkov | BSPB NA,1,present,1977-07-26T00:00:00Z,BG,"Volno, Blagoevgrad, Bulgaria",Долна Рибница,41.483294,23.066708,WGS84,Erinaceus roumanicus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917379,"Находище: Топчии. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-08-10T00:00:00Z,BG,"Kamenovo, Razgrad, Bulgaria",Каменово,43.693122,26.485413,WGS84,Glis glis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917376,"Находище: Топчии. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-08-10T00:00:00Z,BG,"Kamenovo, Razgrad, Bulgaria",Каменово,43.693122,26.485413,WGS84,Arvicola terrestris,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Society for the Protection of Birds,placeholder,Bulgarian Society for the Protection of Birds,Small mammals of Bulgaria,humanObservation,NEDKO:SMoBG:OBS:917375,"Находище: Топчии. Източник: Симеонов, Боев, 1988","Nedko Nedyalkov | BSPB Симеонов, Боев",1,present,1977-08-10T00:00:00Z,BG,"Kamenovo, Razgrad, Bulgaria",Каменово,43.693122,26.485413,WGS84,Rattus norvegicus,sp.,ICZN
