kingdom,type,language,license,rightsHolder,datasetID,institutionCode,datasetName,basisOfRecord,occurrenceID,recordedBy,individualCount,occurrenceStatus,eventDate,samplingProtocol,countryCode,locality,decimalLatitude,decimalLongitude,minimumElevationInMeters,maximumElevationInMeters,verbatimElevation,locationRemarks,geodeticDatum,previousIdentifications,taxonRank,nomenclaturalCode
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4236,,2,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4237,,10,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Rhinolophus blasii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4238,,130,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4239,,4,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4240,,31,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4241,,7,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4242,,25,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4243,,2,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4244,,1,present,2009-09-24,capturing,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Nyctalus noctula,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4245,,10,present,2009-09-24,roost observation,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Rhinolophus mehelyi,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4246,,49,present,2009-09-24,capturing,BG,Kaleto,42.15031,27.3578,275,275,275,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4258,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-09-08,roost observation,BG,Kaleto BSF 3749,42.03821,24.4638,346,346,346,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4314,,250,present,2010-10-03,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4315,,151,present,2010-10-03,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4316,,1,present,2010-10-03,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4317,,350,present,2006-12-11,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4318,Boyan Petrov | Vladimir Karadakov,2606,present,2012-03-25,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4319,Boyan Petrov | Vladimir Karadakov,5,present,2012-03-25,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4320,Boyan Petrov | Vladimir Karadakov,116,present,2012-03-25,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4321,Boyan Petrov | Vladimir Karadakov,2,present,2012-03-25,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4322,,1820,present,2011-12-21,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4323,,2,present,2011-12-21,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4324,,53,present,2011-12-21,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4325,,7,present,2011-12-21,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4326,,600,present,2007-02-24,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4327,,3,present,2007-02-24,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4328,,400,present,2007-02-24,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4329,,42,present,2007-02-24,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4330,,900,present,2010-06-28,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4331,,500,present,2000-03-30,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4332,,50,present,2000-03-30,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Myotis capaccinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4333,,600,present,2000-03-30,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Myotis cf myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4334,,4,present,2000-03-30,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus euryale,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4335,,2,present,2000-03-30,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4336,,1,present,2000-03-30,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4337,Boyan Petrov | Nia Toshkova | Blagovesta Pavlova,3900,present,2012-05-19,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4338,Boyan Petrov | Nia Toshkova | Blagovesta Pavlova,4,present,2012-05-19,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4339,Boyan Petrov | Nia Toshkova | Blagovesta Pavlova,3,present,2012-05-19,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4340,Boyan Petrov | Nia Toshkova | Blagovesta Pavlova,202,present,2012-05-19,roost observation,BG,Kalna Mutnitsa,43.26501,23.34663,250,250,250,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4341,Boyan Petrov | Antonia Hubancheva,67,present,2015-06-26,roost observation,BG,Kalna Mutnitsa (Toshina Dupka),43.26495,23.34653,280,280,280,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4342,Boyan Petrov | Antonia Hubancheva,3490,present,2015-06-26,roost observation,BG,Kalna Mutnitsa (Toshina Dupka),43.26495,23.34653,280,280,280,cave,WGS84,Miniopterus schreibersii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4343,Boyan Petrov | Antonia Hubancheva,98,present,2015-06-26,roost observation,BG,Kalna Mutnitsa (Toshina Dupka),43.26495,23.34653,280,280,280,cave,WGS84,Myotis myotis/blythii,genus,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4344,Antonia Hubancheva | Nia Toshkova | Blagovesta Pavlova,1,present,2012-10-06,roost observation,BG,Kalnitsa Pesheta BSF  2094,43.22579,23.89934,340,340,340,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4345,Antonia Hubancheva | Nia Toshkova | Blagovesta Pavlova,20,present,2012-10-06,roost observation,BG,Kalnitsa Pesheta BSF  2094,43.22579,23.89934,340,340,340,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4346,Boyan Petrov | Vladimir Karadakov | Yana Krusteva,1,present,2012-04-22,capturing,BG,Kalotinska Mecha Dupka,42.99603,22.87724,538,538,538,cave,WGS84,Rhinolophus ferrumequinum,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4347,Boyan Petrov | Vladimir Karadakov | Yana Krusteva,1,present,2012-04-22,capturing,BG,Kalotinska Mecha Dupka,42.99603,22.87724,538,538,538,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4348,,1,present,1999-08-27,found dead,BG,Kalovo unknown locality,42.125838,27.534788,258,258,258,other,WGS84,Plecotus austriacus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4349,,1,present,1999-08-27,capturing,BG,Kalovo unknown location,42.125838,27.534788,258,258,258,other,WGS84,Hypsugo savii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4350,Boyan Petrov | Nia Toshkova,0,absent,2011-09-19,capturing,BG,Kalovoto,42.13445,27.48381,162,162,162,cave,WGS84,Rhinolophus hipposideros,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4351,Boyan Petrov | Nia Toshkova,1,present,2011-09-19,capturing,BG,Kalovoto,42.13445,27.48381,162,162,162,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4352,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4353,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis nattereri,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4354,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4355,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis nattereri,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4356,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4357,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4358,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4359,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4360,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis nattereri,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4361,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis nattereri,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4362,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis myotis,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4363,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis bechsteinii,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4364,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis emarginatus,sp.,ICZN
Animalia,Event,en,http://creativecommons.org/publicdomain/zero/1.0/,Bulgarian Bat data,placeholder,Bulgarian Bat Society,Bat data of Bulgaria,HumanObservation,BG:BATDATA:4365,Slaveya Stoicheva | Stanimira Deleva,1,present,2011-08-27,capturing,BG,Kambankite BSF 0585,41.60667,24.46784,1644,1644,1644,cave,WGS84,Myotis emarginatus,sp.,ICZN
